요양기관명,진료과목코드명,시군구코드명,좌표(X),좌표(Y)
영남제통마취통증의학과의원,내과,구미시,128.3283431,36.1298355
손현호제통의원,내과,경산시,128.8195075,35.9138119
신평내과의원,내과,구미시,128.3629155,36.1237547
아포종합의원,내과,김천시,128.2600459,36.1589758
배진호내과의원,내과,포항남구,129.3692509,36.0193061
백현우외과의원,내과,영주시,128.6259363,36.8273414
강동의원,내과,경주시,129.275672,35.9889777
김제욱비뇨기과의원,내과,영주시,128.6260424,36.8258995
영주중앙의원,내과,영주시,128.6296021,36.8057986
이동준내과의원,내과,영천시,128.9476076,35.9731004
경산정형외과연합의원,내과,경산시,128.73005,35.820925
사랑의 소아과의원,내과,경주시,129.2169852,35.8674283
배영철가정의원,내과,문경시,128.2037938,36.6009265
정병기내과의원,내과,포항남구,129.3567941,36.0131372
박찬정소아청소년과의원,내과,포항남구,129.3303907,36.0084507
연일제일가정의원,내과,포항남구,129.3492113,35.9966779
기재만가정의학과의원,내과,포항남구,129.4123048,35.9789454
정세주내과의원,내과,김천시,128.1240537,36.1196041
오천제일의원,내과,포항남구,129.4133239,35.9759951
손정신과의원,내과,경주시,129.213557,35.8447758
하종곤의원,내과,포항북구,129.390986,36.0686258
백세연합내과의원,내과,포항북구,129.3620592,36.0282728
계양연합의원,내과,경산시,128.752775,35.81725
장유송영상의학과의원,내과,포항북구,129.3590976,36.0246334
인애가의원,내과,영주시,128.6194396,36.8149564
구정완내과의원,내과,김천시,128.0892466,36.1237038
D편한외과의원,내과,영천시,128.9474978,35.9750205
황석순내과의원,내과,포항북구,129.3679433,36.0482762
내남의원,내과,경주시,129.2017375,35.7514
꿈의의원,내과,포항북구,129.3689861,36.0620197
한재호내과의원,내과,구미시,128.3486847,36.1194591
새천년 내과의원,내과,경주시,129.2170255,35.8463812
삼부가정의학과의원,내과,칠곡군,128.3982431,35.9817152
새우리들연합의원,내과,경주시,129.1962698,36.0033213
포항제통신경외과의원,내과,포항북구,129.3636644,36.0339904
다산종합의원,내과,고령군,128.4506888,35.8258004
닥터웰의원,내과,포항남구,129.4014865,35.970158
오천성모의원,내과,포항남구,129.4146234,35.9734305
류앤닥터스내과의원,내과,경산시,128.7280023,35.8336963
연일마취통증의학과의원,내과,포항남구,129.3465073,35.9972396
파티마소아청소년과의원,내과,구미시,128.3555592,36.0881735
전미경산부인과의원,내과,경산시,128.7380693,35.8235864
경산제일신경외과의원,내과,경산시,128.7365568,35.8256719
온누리연합의원,내과,경주시,129.2293404,35.8766748
손성락산부인과의원,내과,상주시,128.1519101,36.4181916
신창진내과의원,내과,김천시,128.1116955,36.1246409
맑은마음정신과의원,내과,구미시,128.3387076,36.1145624
조희영내과의원,내과,포항남구,129.3386875,36.0059892
황종현내과의원,내과,구미시,128.3386819,36.114293
우리들연합이비인후과의원,내과,칠곡군,128.3996871,35.9897902
가톨릭내과의원,내과,성주군,128.2865918,35.9177155
박정권소아청소년과의원,내과,칠곡군,128.4118997,36.0791708
김경홍산부인과의원,내과,상주시,128.1507587,36.4179519
윤종수내과의원,내과,경산시,128.7217354,35.8229687
경북신경외과의원,내과,영천시,128.9373431,35.9704012
